Yr,Seas,FltSvy,Gender,Part,Nsamp,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,68,72,76,80,90,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,68,72,76,80,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,7,1,3,0,75,0,0,0,0,0,0,0,0,0,2,3,1,1,0,1,5,2,1,2,11,6,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,3,2,3,6,8,4,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,7,1,3,0,75,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,3,3,2,3,4,4,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,4,0,6,2,7,5,10,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,7,1,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,3,3,5,8,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,3,2,1,7,3,3,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,7,1,3,0,75,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,1,4,0,8,5,7,7,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,2,0,2,4,1,9,2,3,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,7,1,3,0,75,0,0,0,0,0,0,0,2,1,0,0,2,1,0,1,3,4,2,4,10,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,2,4,0,5,3,3,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,7,1,3,0,75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,4,6,9,5,2,5,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,2,2,2,4,6,2,4,6,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,7,1,3,0,75,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,2,4,3,11,3,3,0,0,0,0,0,0,1,1,0,1,2,1,2,0,5,3,2,0,1,4,10,3,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,7,1,3,0,75,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,2,1,1,3,4,4,5,2,4,0,0,0,0,0,0,0,0,2,1,0,1,0,3,1,0,3,6,4,2,12,4,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,7,1,3,0,75,0,0,0,0,0,0,0,0,0,0,3,1,0,3,1,1,2,2,3,7,4,2,6,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,3,0,0,2,2,10,9,4,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,7,1,3,0,75,0,0,0,0,0,0,0,2,0,0,2,1,3,3,3,2,3,5,4,1,7,3,4,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,1,2,1,5,1,2,7,2,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,1,3,0,75,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,3,3,3,6,6,2,6,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,1,2,1,3,4,4,11,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,7,1,3,0,75,0,0,0,0,0,0,0,0,1,0,2,1,1,3,3,6,1,4,5,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,0,2,1,1,4,4,1,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,7,1,3,0,75,0,0,0,0,0,0,0,0,0,0,4,1,3,2,2,2,3,2,1,9,9,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,2,2,2,4,4,6,1,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,1,3,0,75,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,5,3,4,3,7,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,2,4,4,1,5,3,2,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,7,1,3,0,75,0,0,0,0,0,0,0,0,0,0,1,2,1,3,3,3,4,3,1,12,6,2,5,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,1,2,2,2,1,2,1,8,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,7,1,3,0,75,0,0,0,0,1,1,0,0,0,0,1,0,2,3,2,3,4,4,2,8,5,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,1,2,4,1,3,5,7,3,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,7,1,3,0,75,0,0,0,0,0,0,1,0,0,3,2,1,1,6,1,3,3,2,4,6,3,6,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,3,4,3,3,3,0,2,2,2,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,1,3,0,75,0,0,0,0,0,0,0,0,4,1,1,2,1,2,0,3,3,2,1,3,6,4,3,0,0,0,0,0,0,0,1,0,1,3,1,4,0,1,3,4,5,2,2,3,2,3,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,7,1,3,0,75,0,0,0,0,0,0,0,1,1,0,2,2,3,3,1,5,2,0,2,9,2,2,1,0,0,0,0,0,0,0,0,4,1,1,2,2,0,0,2,6,2,4,3,2,5,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,7,1,3,0,75,0,0,0,0,0,0,0,3,0,2,2,3,1,1,3,4,2,4,0,1,1,3,1,0,0,0,0,0,0,0,2,1,3,1,2,3,2,5,3,3,4,3,0,1,6,0,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,7,1,3,0,75,0,0,0,0,0,0,0,5,2,0,2,1,3,5,1,4,6,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,3,1,1,4,3,3,4,6,1,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,1,3,0,75,0,0,0,0,2,0,2,2,0,1,1,1,3,3,4,4,0,0,2,7,5,3,0,0,0,0,0,0,0,0,0,0,3,0,2,3,4,3,0,2,3,4,2,1,1,5,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,7,1,3,0,75,0,0,0,0,0,0,0,1,1,0,2,1,3,2,5,4,2,2,0,6,1,6,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1,3,0,4,5,2,4,4,4,3,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,1,3,0,75,0,0,0,0,0,0,0,0,0,4,2,1,2,3,6,6,5,1,0,6,3,2,2,0,0,0,0,0,0,0,0,0,1,0,3,0,1,2,3,4,3,2,3,1,3,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,7,1,3,0,75,0,0,0,1,0,1,0,0,0,0,1,1,4,1,3,2,5,4,2,3,9,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,3,4,2,3,4,4,1,5,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,7,1,3,0,75,0,0,0,0,0,0,1,0,0,1,1,1,1,4,6,2,5,2,3,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,6,3,3,7,3,5,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,7,1,3,0,75,0,0,0,1,0,0,0,0,1,0,0,1,3,1,2,2,2,8,2,6,3,0,0,0,0,0,0,0,0,0,2,1,1,1,1,4,2,2,2,3,3,2,4,1,3,8,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,7,1,3,0,75,0,0,0,0,2,1,0,2,0,0,1,0,1,2,1,3,3,4,2,5,3,3,0,0,0,0,0,0,0,2,0,0,0,3,1,3,4,2,2,2,2,2,2,1,6,6,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,1,3,0,75,0,0,0,0,1,0,3,3,2,3,0,1,1,1,6,4,2,2,2,3,4,4,0,0,0,0,0,0,0,0,0,2,2,0,1,3,0,0,1,1,2,4,2,1,6,4,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,7,1,3,0,75,0,0,0,0,0,3,1,1,1,2,0,1,1,3,8,0,3,1,1,1,7,0,0,0,0,0,0,0,0,0,1,0,2,0,3,5,2,3,4,3,2,3,3,1,4,2,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,1,3,0,75,0,0,0,0,3,1,0,3,5,1,1,2,0,3,1,3,9,2,3,8,1,2,0,0,0,0,0,0,0,0,2,1,1,0,1,4,3,0,1,2,2,3,1,0,2,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,7,2,3,0,100,0,0,0,0,3,1,1,1,1,6,1,3,4,3,1,5,5,2,2,4,4,4,0,0,0,0,0,0,0,0,0,2,2,3,3,1,3,2,1,3,4,4,2,4,3,8,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,7,2,3,0,100,0,0,0,0,0,3,2,2,4,1,2,3,5,2,3,0,5,2,4,5,1,4,4,0,0,0,0,0,0,1,4,2,0,3,3,1,2,2,4,5,2,1,2,2,4,3,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,7,2,3,0,100,0,0,0,0,0,0,3,4,3,4,1,2,1,4,2,4,1,4,4,5,7,3,0,0,0,0,0,0,0,2,1,4,1,1,2,1,4,1,6,2,4,4,2,0,3,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,7,2,3,0,100,0,0,0,0,1,2,1,1,2,0,2,3,0,3,3,2,4,2,3,3,4,0,1,0,0,0,0,0,1,2,4,3,1,2,3,4,4,3,2,4,4,2,3,4,4,6,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,7,2,3,0,100,0,0,0,0,0,8,2,5,3,7,4,5,1,3,3,2,3,2,1,1,1,3,0,0,0,0,0,0,1,1,2,5,1,2,2,2,2,4,4,3,3,3,1,3,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,2,3,0,100,0,0,0,0,0,2,3,2,4,3,7,0,0,1,6,4,1,3,1,1,6,0,0,0,0,0,0,0,0,0,2,0,5,1,4,5,4,5,4,5,2,6,4,3,4,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,7,2,3,0,100,0,0,0,0,0,2,1,2,2,0,2,5,4,6,5,3,6,2,3,5,4,2,0,0,0,0,0,0,0,0,0,3,0,5,1,0,5,4,1,5,3,3,2,2,3,5,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,7,2,3,0,100,0,0,0,3,3,3,2,3,1,2,5,1,1,2,2,1,1,5,2,5,3,3,0,0,0,0,0,0,0,8,0,3,1,3,4,5,2,3,1,3,4,3,2,4,4,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,2,3,0,100,0,0,0,0,0,1,0,1,5,3,9,5,3,5,4,2,2,4,3,3,2,0,0,0,0,0,0,0,0,4,4,1,0,3,5,4,6,3,3,2,2,1,0,5,1,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
